gene	expression	threshold	direction
HERC2P2	2.21101219349	2.59890276193619	down
HERC3	3.39369076419	3.70096796751022	down
HINT1	6.39917109382	6.43502283096313	down
HMGN5	0.226508529809	0.586973294615746	down
HNRNPA2B1	7.57122172505	7.95881187915802	down
HNRNPH3	4.49057013045	4.53230679035187	down
HNRNPM	4.61647532878	5.10381555557251	down
HNRNPUL2-BSCL2	1.19534759832	1.63497757911682	down
HSPB6	7.31596466981	7.5422328710556	down
IK	4.37920505996	4.49625223875046	down
ILKAP	3.19534759832	3.43692845106125	down
ING5	1.44890095115	1.55621767044067	down
INO80B-WBP1	0.367371065649	1.21442037820816	down
ISCA1P1	2.32768736418	2.36847543716431	down
ITGA5	2.37851162325	2.43771535158157	down
KAT2A	2.70043971814	3.05884540081024	down
KLF15	2.11436702495	2.33905786275864	down
LAMA5	2.57046293103	2.89640218019485	down
LAMTOR2	4.32912359629	4.3359609246254	down
LAMTOR4	4.82527683005	4.85381782054901	down
LAS1L	2.13093086983	2.39753478765488	down
LCAT	1.55090066465	1.56594860553741	down
LDHB	3.91360751182	4.5458557009697	down
LENG1	1.18269229752	1.39547887444496	down
LENG8	3.42760617278	4.04872095584869	down
LLNLF-173C4.1	0.250961573533	0.432680070400238	down
LUC7L3	4.28021399581	4.93976300954819	down
LY6G5B	1.31034012061	1.34122800827026	down
LYAR	1.6599245584	1.72937685251236	down
MAD2L2	3.16510798514	3.24746376276016	down
MAN2C1	4.46270675067	4.68923956155777	down
MAPK8IP3	2.73768676141	3.06568604707718	down
MFSD10	2.25398926623	2.31126472353935	down
MRFAP1	6.37138461356	6.4520211815834	down
MRPL20	5.56132613645	5.90636897087097	down
MRPL32	3.7355221773	3.93216788768768	down
MRPL33	6.94497554293	6.98584306240082	down
MRPL52	4.79337571126	4.94794297218323	down
MT-ATP6	12.4734216467	14.3011739253998	down
MT-ATP8	11.1705197401	14.7105716466904	down
MT-CO2	13.345398316	13.6593023538589	down
MT-CYB	12.8199754706	13.363657951355	down
MT-ND1	12.1500360106	13.1162256002426	down
MT-ND2	11.9903663771	13.1055195331573	down
MT-ND3	12.2979651625	12.9562729597092	down
MT-ND4	12.4885104901	13.7378146648407	down
MT-ND6	10.3365735047	10.5357081890106	down
MT-RNR1	5.90376136513	9.75198471546173	down
MT-RNR2	5.68116812042	11.9540433883667	down
MT1X	6.22747154636	6.44029021263123	down
MT2A	2.76765479824	3.81354159116745	down
MTATP6P1	8.58477463757	11.2067506313324	down
MTCH1	4.51032901949	4.54825109243393	down
MTCP1	0.555816155062	2.58595159649849	down
MTERF2	1.97819562968	2.40029352903366	down
MYO15B	2.78659636189	2.95660638809204	down
NACA	7.43295940728	7.47406876087189	down
NADSYN1	1.94485844581	2.0107145011425	down
NASP	2.74631276643	3.12612390518188	down
NAT9	2.17312743348	2.19252410531044	down
NBPF15	0.545968369105	0.582310140132904	down
NDST2	1.25701061821	1.62225392460823	down
NDUFAF2	3.12598165385	4.24190670251846	down
NDUFS5	6.73592828428	7.74846255779266	down
NFIL3	1.70487196446	1.91451686620712	down
NISCH	2.76765479824	3.01199024915695	down
NME3	2.7398481027	2.82995468378067	down
NPIPA1	4.19613488077	4.25004506111145	down
NPIPP1	2.89724042557	3.28550291061401	down
NSMF	1.33913738492	1.35510861873627	down
NUDC	4.32624970084	4.41889292001724	down
NXF1	3.32481060342	3.693479180336	down
OSBPL2	2.06004738367	2.09125629067421	down
PAN2	3.00180224263	3.05763173103333	down
PDAP1	6.02103547951	6.1835116147995	down
PDCD5	5.05614996111	5.5819456577301	down
PDLIM1	5.41345868801	5.65848273038864	down
PFDN2	4.21412480535	4.95587128400803	down
PFKFB2	1.06350294231	1.50624269247055	down
PHKG2	1.75274859141	1.75880172848701	down
PLIN5	2.14077865578	3.73538988828659	down
PNISR	4.17472598771	4.44941806793213	down
PNN	2.40326772234	3.3525927066803	down
PNPLA2	5.81506301719	5.85948294401169	down
POLG2	1.52606881167	1.55290171504021	down
POLR2F	4.266036894	4.5310732126236	down
POLR2J	4.91312876782	5.45097988843918	down
POMT1	3.21412480535	3.36628800630569	down
PPP1R12C	3.08065766335	3.3813738822937	down
PPP1R3E	1.54596836911	1.63980504870415	down
PRR34-AS1	3.31469652566	3.60167413949966	down
PTGES3P1	1.3840498068	1.51977103948593	down
PXN-AS1	0.722466024471	0.935188174247742	down
QTRT1	2.6182386556	2.96639269590378	down
RASSF1	2.08406426479	2.61517384648323	down
RBM28	2.60644222813	2.96510329842567	down
RBM6	3.50716034912	3.66922384500504	down
RHOT2	3.67694435911	4.22767472267151	down
RNA5SP216	0	1.29469537734985	down
RSRP1	3.25096157353	3.29902642965317	down
S100A9	0.310340120612	0.837801486253738	down
SAFB	3.59215800213	4.00374799966812	down
SARNP	3.98913900737	4.54013985395432	down
SAT1	2.54596836911	3.18047040700912	down
SDCCAG3	2.54349588343	2.94870460033417	down
SFPQ	4.85947266685	5.06192123889923	down
SH3BGRL3	2.44095219803	2.44196581840515	down
SH3BP5-AS1	1.22650852981	1.65267986059189	down
SHFM1	3.16671544497	5.57123708724976	down
SLC22A5	1.89917563048	1.94596272706985	down
SLCO4A1	0.475084882949	1.40261840820312	down
SLX1B	0.565597175854	0.70135509967804	down
SNHG6	6.04570506451	6.25404191017151	down
SNN	3.53480866123	3.57621598243713	down
SNRNP35	3.63923216325	4.07291668653488	down
SNRNP70	5.31686980506	5.7696025967598	down
SNRPE	3.88752527074	4.04843777418137	down
SNRPF	1.7355221773	2.34266364574432	down
SPCS2P4	0.948600847493	1.55860850214958	down
SRP19	3.01613970266	3.91175419092178	down
SRRM2	6.89421146154	7.1804541349411	down
SRSF11	4.44757919655	4.791339635849	down
SRSF3	4.95233356637	5.00891947746277	down
SRSF5	5.54070926267	6.20713806152344	down
SRSF9	3.37851162325	3.38616454601288	down
SSB	3.65878273401	3.68129825592041	down
SSBP1	4.94345253856	4.953433573246	down
SSSCA1	3.65420637794	4.21805787086487	down
STAG3L5P-PVRIG2P-PILRB	3.06695024392	3.07582837343216	down
STX4	3.3645724323	3.80683356523514	down
TAF1C	2.28983446518	2.58607810735703	down
TAGLN	4.18824265626	4.27035224437714	down
TCEAL3	1.44360665148	1.8787813782692	down
TCEAL4	3.66789212523	4.13967382907867	down
TIMM44	4.64500988439	4.80256152153015	down
TMEM120A	3.42223300068	4.23024046421051	down
TNNT1	9.93618150409	9.97197687625885	down
TOMM7	7.84768378772	7.99256181716919	down
TRIM3	2.35332329116	2.40730330348015	down
TRMU	2.52606881167	2.57410100102425	down
TSR2	3.71259578045	3.78873091936111	down
TST	3.15055967658	3.20559793710709	down
TTN-AS1	6.32373033752	9.88646411895752	down
TUFM	5.93687346182	6.23668891191483	down
U2AF1	2.06695024392	3.34787273406982	down
U2AF1L4	2.85996954822	3.22675108909607	down
UBL5	6.91599885174	6.91627645492554	down
UPF3A	3.20633064787	3.59792333841324	down
UQCRHL	0.565597175854	1.18806540966034	down
USP11	2.85598969731	2.91935852169991	down
USP54	3.54349588343	4.41722667217255	down
UTP6	2.76341157447	2.83889693021774	down
WDR19	0.918386234446	0.921020835638046	down
XXbac-B461K10.4	0.344828496997	0.493330076336861	down
ZFP36	3.74523733213	4.16598117351532	down
ZFYVE27	1.42223300068	1.47889724373817	down
ZMAT2	4.42559357765	4.88675343990326	down
ZNF266	1.74416109557	1.75604233145714	down
ZNF276	1.81557542886	1.89220830798149	down
ZNF783	1.33913738492	1.42891356348991	down
ZRSR2	1.36737106565	1.9229719042778	down
ZSWIM8	3.87184364851	3.90444952249527	down
