gene	expression	threshold	direction
KY	5.78109738149	2.76642384007573	up
LAMA4	5.20750245926	4.27459293603897	up
LASP1	4.99367436175	4.1074490249157	up
LGALS3BP	5.45975946662	5.21498063206673	up
LIFR	5.46041493916	5.32909473776817	up
LIPE	5.79051141189	5.28475621342659	up
LNPEP	5.04614178164	3.67633613944054	up
LPP	5.3373542985	4.39628863334656	up
LRP1	6.36981542428	6.18719661235809	up
LTBP1	5.10768786931	4.17330303788185	up
LTBP4	7.66711154208	7.35517638921738	up
MACF1	6.80438919854	6.54273223876953	up
MALAT1	11.7873843038	9.3313022851944	up
MBNL2	5.75995474201	5.70819526910782	up
MCU	6.67652130206	6.14552241563797	up
MED13	5.34198574723	4.50643843412399	up
MEST	5.25851892471	2.78323221206665	up
MGLL	6.07317755972	5.59224808216095	up
MIR3648-1	5.20398416586	0	up
MIR3648-2	5.20398416586	0	up
MIR4524B	5.43095427139	0	up
MIR675	10.5373348988	0	up
MME	5.14649230698	5.11115446686745	up
MPC2	7.14598307855	7.13999158143997	up
MRC2	6.00022540349	4.77671736478806	up
MRPL35	5.67525138605	5.58163547515869	up
MRPS30	5.75648960676	5.34817355871201	up
MSI2	5.91456452349	5.60637909173965	up
Metazoa_SRP	17.585262444	8.13066589832306	up
N4BP2L2	6.81429405828	6.49604868888855	up
NATD1	5.66789212523	5.407909065485	up
NCOR1	6.22862631833	5.8959733247757	up
NDFIP1	5.06177619759	4.94992372393608	up
NFIA	5.70597790168	3.34056562185287	up
NFIB	6.15704371015	3.88137751817703	up
NFIX	8.02652344252	7.80738693475723	up
NNT-AS1	5.38991092507	4.88024941086769	up
NOTCH3	5.79311555527	5.57282701134682	up
NPY6R	5.36071542539	4.49000719189644	up
NR1D2	5.8696246862	5.28267392516136	up
NR3C1	5.95000174908	5.30006957054138	up
NRP1	6.03033607837	5.83985671401024	up
NT5C1A	6.07574653806	5.11326679587364	up
NUDT3	5.43295940728	5.36391022801399	up
OIP5-AS1	5.8696246862	5.60412484407425	up
OPA1	6.12577506761	5.66659653186798	up
PAIP2B	6.13914201915	6.01049783825874	up
PCMTD1	6.8848420938	6.18739449977875	up
PCMTD2	5.43862553809	5.2682471871376	up
PCYOX1	5.69432306013	5.41402366757393	up
PDE11A	4.97452931248	4.49323600530624	up
PDP1	5.35579154675	4.69187948107719	up
PEAK1	5.09971599916	3.35458201169968	up
PECAM1	5.85424505422	5.80576518177986	up
PER3	5.13093086983	5.00719963014126	up
PGRMC2	5.44426950241	5.04109221696854	up
PHC3	5.03826057518	3.43647000193596	up
PJA2	5.54163873444	5.44202953577042	up
PLEC	8.00601744765	7.68287569284439	up
PLIN1	5.78450398293	4.18243350088596	up
POGZ	5.12887075947	4.83723279833794	up
POLR2M	5.09254574154	4.97939121723175	up
PPARA	5.67185946825	5.04507347941399	up
PPFIBP1	5.35332329116	4.31374001502991	up
PPP1R12A	5.41481206057	4.96525609493256	up
PPP1R12B	7.95663751768	6.79130673408508	up
PPP2R3A	7.33378150063	7.23670941591263	up
PPP2R5C	6.10998731854	5.6438159942627	up
PPP3CA	5.31578357459	4.7969982624054	up
PRKAA2	5.95000174908	5.48974043130875	up
PRKG1	5.1055942758	4.6554933488369	up
PRRX1	7.08129701414	6.99208903312683	up
PRSS42	4.95419631039	4.4558194372803	up
PTCD3	6.14547367032	5.99546021223068	up
PTPN14	5.07296327156	4.96681326627731	up
PTPN4	4.97911075502	3.11448673903942	up
PTPRD	5.36387192486	1.6972751095891	up
PTPRS	5.4502214959	4.27507078647614	up
PTRF	7.18616377328	6.89247763156891	up
QKI	8.0818828369	7.27589082717896	up
R3HDM2	5.54349588343	5.37742644548416	up
RAB4A	5.34908214639	5.33594036102295	up
RAB6A	6.01122725542	5.98192578554153	up
RALGAPA1	5.41785251489	4.54615321755409	up
RALGAPA2	5.40837220357	5.30620393157005	up
RAPGEF2	5.05745027218	4.64822313189507	up
RASSF8	4.98185265329	4.1109327673912	up
RMND5A	6.39557697655	5.76198548078537	up
RMRP	12.6263136438	3.3882247209549	up
RN7SK	15.6246395514	6.64969027042389	up
RN7SKP255	5.19810120932	0	up
RN7SL1	14.9709987583	6.40118461847305	up
RN7SL4P	6.8052924556	0	up
RNA5SP172	5.10391721075	0	up
RNA5SP187	5.57015930164	0	up
RNU1-1	10.6408414161	6.60139593482018	up
RNU1-2	9.05769395009	6.63169279694557	up
RNU1-27P	9.05769395009	6.63169279694557	up
RNU1-28P	10.6408414161	6.60139593482018	up
RNU1-3	10.6408414161	6.60139593482018	up
RNU1-4	9.05769395009	6.63169279694557	up
RNU2-2P	9.13775966135	5.96454779861961	up
RNU4-1	8.45331179448	0	up
RNU4-2	10.4547208321	8.83461579680443	up
RNU5A-1	6.6194130106	0	up
RNU5B-1	6.6194130106	0	up
RNVU1-18	10.6408414161	6.60139593482018	up
RNY1	10.3075082173	0	up
ROCK2	6.07382023329	5.30409678816795	up
RTF1	5.07510472221	5.01533356308937	up
SACS	5.42559357765	3.75204181671143	up
SCAF8	5.27984269352	4.3074224293232	up
SCARNA10	8.56010351346	0.981047917157412	up
SCARNA12	7.91498301656	3.2531111985445	up
SCARNA13	7.04734207256	2.80961666628718	up
SCARNA2	8.47321868174	2.06277185678482	up
SCARNA22	5.39746072605	0	up
SCARNA5	6.88715967669	0	up
SCARNA6	5.53791724903	2.05957412719727	up
SCARNA7	6.36527259976	1.93517938256264	up
SCARNA9	5.33485426933	2.003044500947	up
SCD	7.38681094647	3.84399539232254	up
SDC2	5.54596836911	4.94248062372208	up
SDCBP	6.3710360523	6.18990379571915	up
SEMA3C	6.22226360353	4.51832592487335	up
SENP2	5.16832111574	4.91193544864655	up
SENP6	5.67553368623	5.41134959459305	up
SESN3	5.01212167271	3.02902001142502	up
SGCD	5.68762063208	5.63362380862236	up
SH3PXD2A	5.01703108053	4.86692032217979	up
SIRT5	5.12225856781	4.89179018139839	up
SLC30A9	5.24374523473	4.7663437128067	up
SLC35F5	5.21101219349	4.81589412689209	up
SLMAP	7.17162717853	6.26509118080139	up
SMG1P1	5.56681515401	4.6454704105854	up
SMG1P3	5.49665408259	4.89180597662926	up
SNHG22	6.19219416528	3.4015679359436	up
SNORA22	4.98322165074	0	up
SNORA24	5.18308946064	0	up
SNORA34	8.66753736706	0	up
SNORA37	5.05571626351	0	up
SNORA43	7.44972643325	0	up
SNORA47	5.81301154861	0	up
SNORA48	8.35054144662	0	up
SNORA52	5.20554891117	0	up
SNORA54	9.07697588759	0	up
SNORA57	6.12887075947	0	up
SNORA63	11.3349659702	4.60227929055691	up
SNORA68	5.27239650904	0	up
SNORA70	6.90062533254	6.74965143203735	up
SNORA73A	7.2378313691	0.869435053318739	up
SNORA73B	6.70085582016	3.08561593294144	up
SNORA77	4.94251450534	0	up
SNORA79	5.89869207256	0	up
SNORA7A	5.04875931192	0	up
SNORA7B	6.3645724323	0	up
SNORD10	7.86950131039	5.57942777872086	up
SNORD15B	7.55497249615	0	up
SNORD17	7.67786055735	2.54052132368088	up
SNORD89	8.83936127896	0	up
SNORD94	6.99356115148	4.64419521391392	up
SNORD97	8.73389660525	0	up
SNX13	5.20163386117	4.57248902320862	up
SPARC	9.55378286605	8.67237961292267	up
SPTBN1	6.95000174908	6.30531847476959	up
STON2	6.08555212721	5.23844216763973	up
STT3B	5.83743871486	5.69580155611038	up
SVIL-AS1	5.44128427193	5.39756727218628	up
SYNE1	6.29774167849	6.08514952659607	up
SYNJ2BP	4.94485844581	4.28654983639717	up
TAPBP	5.2779847473	4.78318586945534	up
TBL1XR1	5.78842470744	4.52219459414482	up
TCAIM	5.08958289312	4.57900258898735	up
TCF4	5.86492897229	4.41446641087532	up
TCP11L2	5.26416107129	4.5892017185688	up
TEAD1	6.75635616598	6.51944994926453	up
TJP1	5.05050169745	4.74700233340263	up
TMEM106B	5.02192383855	4.18421044945717	up
TMEM123	5.22727899447	4.78204846382141	up
TMEM131	5.28281043957	5.21044638752937	up
TMEM47	5.35790383855	4.78730371594429	up
TNRC18	5.43562859405	4.7175857424736	up
TOMM70A	5.92457500339	5.80528283119202	up
TTC3	5.66049513189	5.1489143371582	up
TTC37	5.25851892471	5.14715826511383	up
TTN	12.3549821158	9.71431529521942	up
TULP4	5.9126498649	3.53196629881859	up
U1	9.09497496617	6.82033720612526	up
U91328.1	5.14649230698	5.12626796960831	up
UBE3A	6.72410451987	6.59694677591324	up
USP13	7.70383437778	7.44537502527237	up
USP15	5.88971689162	5.80719196796417	up
USP9X	5.96809075205	5.73952436447144	up
UTRN	5.74200621087	4.17792022228241	up
VPS13A	5.08236196956	4.69134083390236	up
VPS13C	5.2820690752	4.95298579335213	up
VPS8	5.75595576955	5.39825037121773	up
VWA8	5.23035674506	4.60501980781555	up
WIPF3	5.8003822483	5.73592925071716	up
WNK1	7.24830712009	7.01071786880493	up
XPO4	6.98287952315	6.49317637085915	up
YTHDF3	5.17712050285	5.10421097278595	up
ZBTB20	6.22727899447	1.71396315097809	up
ZBTB44	5.54101915313	5.2951592206955	up
ZEB1	5.99616274268	5.9815571308136	up
ZEB2	5.49729300866	4.15974336862564	up
ZNF106	9.56958982424	8.76894497871399	up
ZNF91	6.03121873061	4.07768672704697	up
ZYG11B	6.06436554026	5.97621476650238	up
pk	8.05321996904	7.9328516125679	up
