gene	expression	threshold	direction
FP236383.8	8.75134320589	0	up
FP671120.2	8.75134320589	0	up
FTX	5.17472598771	2.58311975002289	up
FXYD6	5.06910063192	4.65033295750618	up
GLS	5.03342300154	4.58647748827934	up
HECTD4	5.00539998774	4.39513444900513	up
HELZ	5.27909980213	3.39638769626617	up
HIPK3	6.61426813516	5.96350193023682	up
HIST1H1E	5.65563804923	0.763647947460413	up
HIST1H2BC	5.4979316519	5.26008921861649	up
HIST1H4C	5.08958289312	0.352239375934005	up
HIST1H4E	5.08448952494	0	up
HIST2H2AC	5.98276546258	1.23622037656605	up
HIST2H2BE	6.37903173203	6.149682700634	up
HMBOX1	5.06910063192	4.21929624676704	up
HMCN2	5.3719072976	5.31327995657921	up
HSD17B12	4.98504496225	4.88828015327454	up
HSPG2	7.52450253745	6.63558661937714	up
HTRA3	5.60703434595	5.36670649051666	up
IBTK	5.24184018356	4.691286444664	up
IGF2	8.19785556477	6.85822153091431	up
INADL	5.05354581773	4.74581629037857	up
IQSEC1	5.07510472221	4.7279959321022	up
ISYNA1	5.01077983875	4.95010221004486	up
ITGA1	4.97911075502	3.41534075140953	up
ITGA6	4.97223312381	4.78118050098419	up
ITGA9	5.15663931069	2.19447087496519	up
ITIH5	5.27015513877	4.67717692255974	up
KANSL1	5.37712374913	4.92231664061546	up
KAT2B	5.80992886572	5.33230841159821	up
KCTD12	5.07467668629	4.31032231450081	up
KIAA1109	5.65735418152	4.94482097029686	up
KIAA1715	5.32553033157	4.89472627639771	up
KIDINS220	5.28355142317	5.25805082917213	up
KIF13A	5.8564877795	5.70721632242203	up
KIF1B	7.65363331139	7.63306534290314	up
KLHL24	6.89832929773	6.06727540493011	up
KLHL31	7.49433560069	7.11653172969818	up
KMT2E	5.50366675458	4.54378899931908	up
KY	6.06630450201	2.76642384007573	up
LARP4	5.44161626941	5.2863621711731	up
LCOR	5.08108392869	3.06837218999863	up
LIFR	5.62789861587	5.32909473776817	up
LINC00969	7.5682601688	6.68345683813095	up
LINC01497	5.34978987024	1.74503596499562	up
LNPEP	5.61205755956	3.67633613944054	up
LPP	5.58946389296	4.39628863334656	up
LTBP1	5.32445060466	4.17330303788185	up
LTBP2	5.0329824167	4.8684609234333	up
LYPLA1	5.48703608003	5.41964679956436	up
MACF1	6.59454854955	6.54273223876953	up
MALAT1	13.1193269939	9.3313022851944	up
MBD5	4.99186193056	3.68988513946533	up
MDM2	7.23237295647	6.0384761095047	up
MDM4	5.41210404468	3.91250205039978	up
MED13	5.45910369614	4.50643843412399	up
MED13L	5.24374523473	4.71882674098015	up
MED14	6.28262513419	5.74627178907394	up
MEF2A	5.99322146737	5.93664175271988	up
MEG3	7.63110428237	7.12036436796188	up
METTL7A	6.65921102407	6.36434963345528	up
MGLL	6.0430819819	5.59224808216095	up
MICAL3	5.8880125854	5.33332774043083	up
MIR133B	5.69376571222	0	up
MIR199A2	6.08852325662	0	up
MIR337	6.20808800822	0	up
MIR3648-1	5.60080495499	0	up
MIR3648-2	5.60080495499	0	up
MIR365B	4.994127114	0	up
MIR6740	5.74416109557	0	up
MIR675	7.65470762452	0	up
MRC2	5.6049608695	4.77671736478806	up
MRPS30	5.62673115067	5.34817355871201	up
MSI2	6.17072627613	5.60637909173965	up
MTR	5.02901108666	4.41513186693192	up
MVB12B	5.14689956034	4.30784770846367	up
MYCBP2	5.22920335789	5.01717999577522	up
MYH3	6.9903876518	5.69407622516155	up
MYH8	6.80696843412	6.05783577263355	up
MYL4	5.48928602263	2.52138869464397	up
MYL5	6.04745114042	5.33155757188797	up
MYLIP	5.21256933885	4.98901283740997	up
Metazoa_SRP	17.325405424	8.13066589832306	up
N4BP2L2	7.08289415262	6.49604868888855	up
NCOR1	6.26284654269	5.8959733247757	up
NDFIP1	5.20163386117	4.94992372393608	up
NFIA	5.71506967938	3.34056562185287	up
NFIB	6.21897485712	3.88137751817703	up
NFIX	7.84492540762	7.80738693475723	up
NKTR	5.5677279633	5.5275873541832	up
NOTCH3	5.59395128395	5.57282701134682	up
NR1D2	6.17152710604	5.28267392516136	up
NR3C1	5.92243574023	5.30006957054138	up
NRP1	6.39042694119	5.83985671401024	up
NSD1	5.04832338654	4.04603445529938	up
NT5C1A	5.66902676551	5.11326679587364	up
NUDT3	5.69655030108	5.36391022801399	up
OIP5-AS1	6.24925569994	5.60412484407425	up
OPA1	6.17811704571	5.66659653186798	up
ORMDL3	5.1034976397	4.75461718440056	up
OTUD4	5.70956635384	5.63247859477997	up
PAMR1	5.05050169745	2.52969302237034	up
PAPD4	5.25814199589	4.87238001823425	up
PCBP1-AS1	5.6806056662	4.76033243536949	up
PCMTD1	6.58781501279	6.18739449977875	up
PCYOX1	6.05137210172	5.41402366757393	up
PDE4C	5.01569380711	3.55338172614574	up
PDE5A	5.64904056563	3.98229004442692	up
PDGFRB	5.83617662481	5.75930428504944	up
PDP1	5.98868468677	4.69187948107719	up
PER3	5.78842470744	5.00719963014126	up
PGRMC2	5.50652577904	5.04109221696854	up
PHC3	5.37955165337	3.43647000193596	up
PHTF2	6.51412226017	6.26733416318893	up
PIAS2	5.10643207782	4.53481355309486	up
PLIN1	5.02547181462	4.18243350088596	up
POGZ	5.77241355475	4.83723279833794	up
PPARA	5.26566192452	5.04507347941399	up
PPFIBP1	5.39266088071	4.31374001502991	up
PPP1R12A	5.71506967938	4.96525609493256	up
PPP1R12B	7.42341009327	6.79130673408508	up
PPP2R3A	7.29709968584	7.23670941591263	up
PPP2R5C	5.97062361447	5.6438159942627	up
PPP3CA	5.67722632824	4.7969982624054	up
PPP3R1	6.52982094653	5.49494999647141	up
PRKAA2	5.96901230752	5.48974043130875	up
PSMA3-AS1	5.0938136734	4.53301751613617	up
PTAR1	4.9909548604	4.21555903553963	up
PTPN14	5.05224198118	4.96681326627731	up
PTPRD	5.51947900231	1.6972751095891	up
PTPRM	5.75835648294	5.54471957683563	up
PTPRS	5.32876467228	4.27507078647614	up
PWAR5	5.54318652457	3.22772125899792	up
QKI	7.60503497357	7.27589082717896	up
R3HDM2	5.59842476053	5.37742644548416	up
RAB6A	5.99457972422	5.98192578554153	up
RALGAPA1	5.0430819819	4.54615321755409	up
RALGAPA2	5.41582625747	5.30620393157005	up
RAPGEF2	5.16470584018	4.64822313189507	up
RAPH1	5.32264926213	3.41350793838501	up
RBM26	4.9795681001	4.8532849252224	up
RBM33	5.21994291395	4.93041330575943	up
RBMS3	5.11353381959	3.37866374850273	up
REV1	5.16470584018	4.89767009019852	up
RGS2	5.34589308569	4.33858135342598	up
RGS5	7.06285565521	6.79327791929245	up
RMND5A	6.1653090156	5.76198548078537	up
RMRP	12.6092641705	3.3882247209549	up
RN7SK	15.5328632999	6.64969027042389	up
RN7SKP255	5.88776894865	0	up
RN7SL1	14.255260982	6.40118461847305	up
RN7SL4P	6.74738739965	0	up
RNA5SP187	6.41953889151	0	up
RNF144B	5.61647532878	5.55873629450798	up
RNU1-1	11.6486451935	6.60139593482018	up
RNU1-28P	11.6486451935	6.60139593482018	up
RNU1-3	11.6486451935	6.60139593482018	up
RNU2-2P	7.12814902529	5.96454779861961	up
RNU4-1	6.18507363788	0	up
RNU4-2	10.0800979989	8.83461579680443	up
RNU5A-1	6.72396804964	0	up
RNVU1-14	5.90640961709	0	up
RNVU1-18	11.6486451935	6.60139593482018	up
RNVU1-7	10.5428577581	4.75260004401207	up
RNY1	10.648555321	0	up
RNY1P6	6.1773198665	0	up
ROCK2	5.82502236404	5.30409678816795	up
SACS	5.50239425611	3.75204181671143	up
SAR1B	7.34402953963	7.34303629398346	up
SCAF11	5.87921563717	5.66702914237976	up
SCAF8	5.12639473762	4.3074224293232	up
SCARNA10	8.66241915312	0.981047917157412	up
SCARNA12	7.39386233998	3.2531111985445	up
SCARNA13	7.35235246279	2.80961666628718	up
SCARNA2	8.2859107717	2.06277185678482	up
SCARNA5	5.94860084749	0	up
SCARNA6	5.59305492167	2.05957412719727	up
SCARNA7	7.48719690663	1.93517938256264	up
SCARNA9	5.95837871157	2.003044500947	up
SEMA3C	5.15218341906	4.51832592487335	up
SENP2	5.01925711868	4.91193544864655	up
SENP6	5.83769100043	5.41134959459305	up
SESN3	5.26491169307	3.02902001142502	up
SGCB	6.43679481218	6.14833372831345	up
SGK1	5.96555343499	5.67043301463127	up
SH3PXD2A	5.09550251766	4.86692032217979	up
SLC30A9	5.16148463864	4.7663437128067	up
SLC35F5	5.16470584018	4.81589412689209	up
SMAD2	5.59155974583	5.43435388803482	up
SMAD5	5.07809742303	4.20305961370468	up
SMG1P1	6.29314973674	4.6454704105854	up
SMG1P3	6.05918219921	4.89180597662926	up
SNHG22	6.40224465525	3.4015679359436	up
SNORA34	8.01173043338	0	up
SNORA43	5.90038381667	0	up
SNORA48	8.58150189668	0	up
SNORA54	7.51719694133	0	up
SNORA57	5.83010317592	0	up
SNORA63	10.7689451788	4.60227929055691	up
SNORA67	4.98868468677	0	up
SNORA73A	7.31967212095	0.869435053318739	up
SNORA73B	6.50858711209	3.08561593294144	up
SNORA79	5.67722632824	0	up
SNORA7B	6.04766925139	0	up
SNORA80A	5.52042224853	0	up
SNORA84	5.25209770304	0	up
SNORD10	7.35614381023	5.57942777872086	up
SNORD15B	7.07510472221	0	up
SNORD17	7.29351763042	2.54052132368088	up
SNORD3B-1	6.23534412817	1.86590448021889	up
SNORD89	9.19244077561	0	up
SNORD94	6.43796008833	4.64419521391392	up
SNORD97	8.85377738064	0	up
SNX13	5.38784501297	4.57248902320862	up
SOS2	5.94883442558	5.45164862275124	up
SOX6	4.97636363573	4.24104590713978	up
SPARC	9.58344010533	8.67237961292267	up
SPTBN1	6.90929308582	6.30531847476959	up
SRCAP	5.18507363788	5.10529115796089	up
STON2	5.70514852825	5.23844216763973	up
STT3B	5.95000174908	5.69580155611038	up
SUN1	7.29259772027	7.18571490049362	up
SVIL-AS1	5.43496176019	5.39756727218628	up
SYNE1	6.40002551791	6.08514952659607	up
TAPBP	5.05918219921	4.78318586945534	up
TBL1XR1	5.78581207536	4.52219459414482	up
TCAIM	5.18030701997	4.57900258898735	up
TCF12	5.31106710226	4.7931167781353	up
TCF4	6.14057417771	4.41446641087532	up
TDRD3	5.42021289061	4.10435158014297	up
TEAD1	6.58255600301	6.51944994926453	up
TEF	5.65906827484	5.24746140837669	up
TIA1	5.46303385532	5.28579092025757	up
TJP1	5.3041459412	4.74700233340263	up
TM9SF3	5.1497471195	5.14292249083519	up
TMEM123	5.2422213951	4.78204846382141	up
TMEM161B-AS1	4.97865326491	4.95061415433884	up
TNPO1	5.32120656697	5.0936453640461	up
TNRC18	5.58736499094	4.7175857424736	up
TNRC6A	5.20476675065	4.90055546164513	up
TOR1AIP1	5.90568784853	5.77634429931641	up
TRAK1	7.36273287433	7.11247724294662	up
TRAM1	5.20867331963	4.81012445688248	up
TTC17	5.37816477987	5.32039630413055	up
TTC3	5.73389660525	5.1489143371582	up
TTC37	5.39059890555	5.14715826511383	up
TTN	12.5594177225	9.71431529521942	up
TULP4	6.53434179481	3.53196629881859	up
TXNDC15	5.06608919046	4.99087578058243	up
U1	7.23170119903	6.82033720612526	up
U2SURP	5.70376517879	5.47944262623787	up
UBE2V1	6.44609077372	6.40169847011566	up
UBE3A	6.68608026354	6.59694677591324	up
USP15	5.89699834234	5.80719196796417	up
UTRN	6.11165734626	4.17792022228241	up
VPS13A	5.38715571766	4.69134083390236	up
VPS13C	5.2816982501	4.95298579335213	up
VPS8	5.89820835251	5.39825037121773	up
WDFY3	5.06608919046	3.77669060230255	up
WNK2	6.8196681835	6.02398955821991	up
XRN1	5.2562558732	4.31378570199013	up
YAP1	6.19751159211	5.72343054413795	up
YPEL2	5.20241772158	4.75440204143524	up
YTHDF3	5.18626283567	5.10421097278595	up
ZBTB20	6.16349873228	1.71396315097809	up
ZBTB44	5.58165253046	5.2951592206955	up
ZEB1	6.05874941234	5.9815571308136	up
ZEB2	5.77373265061	4.15974336862564	up
ZHX3	5.0241423459	4.46220082044601	up
ZNF106	9.06606227425	8.76894497871399	up
ZNF280D	5.54101915313	5.16225770115852	up
ZNF638	6.69627208393	6.60156631469727	up
ZNF664	5.25814199589	5.23836040496826	up
ZNF680	5.15583017156	3.57866676151752	up
ZNF91	6.34731131637	4.07768672704697	up
ZYG11B	6.21179097625	5.97621476650238	up
