gene	expression	threshold	direction
RN7SL4P	7.3811102941	0	up
RN7SL674P	4.994127114	0	up
RNA5-8S5	11.8913280434	11.6865390539169	up
RNA5SP197	5.13873256972	0	up
RNF144B	5.76897825034	5.55873629450798	up
RNU1-1	10.6973846308	6.60139593482018	up
RNU1-2	9.4994871614	6.63169279694557	up
RNU1-27P	9.4994871614	6.63169279694557	up
RNU1-28P	10.6973846308	6.60139593482018	up
RNU1-3	10.6973846308	6.60139593482018	up
RNU1-4	9.4994871614	6.63169279694557	up
RNU2-2P	9.24214992561	5.96454779861961	up
RNU4-1	8.11655190229	0	up
RNU4-2	11.1672425027	8.83461579680443	up
RNU5A-1	6.83554516551	0	up
RNU5B-1	6.424754167	0	up
RNU6ATAC	5.48510476108	0	up
RNVU1-14	5.28540221886	0	up
RNVU1-18	10.6973846308	6.60139593482018	up
RNVU1-7	13.1562537619	4.75260004401207	up
RNY1	11.0019429481	0	up
RTF1	5.07038932789	5.01533356308937	up
SCAF8	5.24298351611	4.3074224293232	up
SCARNA10	8.79717514218	0.981047917157412	up
SCARNA12	7.60347798825	3.2531111985445	up
SCARNA13	7.91796872756	2.80961666628718	up
SCARNA2	8.64925617752	2.06277185678482	up
SCARNA5	6.03826057518	0	up
SCARNA6	4.94719858426	2.05957412719727	up
SCARNA7	6.61338431134	1.93517938256264	up
SCARNA9	5.53822773974	2.003044500947	up
SCPEP1	5.63284983012	5.38909241557121	up
SDC2	5.71589337055	4.94248062372208	up
SEMA4D	6.97108365754	6.8760342001915	up
SENP6	5.6287735952	5.41134959459305	up
SESN3	6.50573217374	3.02902001142502	up
SETD7	6.55213110825	6.49744987487793	up
SGCB	6.22535206078	6.14833372831345	up
SGCD	6.04483123345	5.63362380862236	up
SH3PXD2A	5.03957710306	4.86692032217979	up
SLAIN2	6.9378151688	6.85793423652649	up
SLC12A2	4.96254902292	4.05194117128849	up
SLC24A3	5.71452029055	5.32638457417488	up
SLMAP	6.57228336665	6.26509118080139	up
SMAD2	5.69571548861	5.43435388803482	up
SMG1P1	6.24849688596	4.6454704105854	up
SMG1P3	5.51790555353	4.89180597662926	up
SNHG22	5.88190928905	3.4015679359436	up
SNORA10	5.05050169745	0	up
SNORA22	5.09845324631	0	up
SNORA24	5.60110220338	0	up
SNORA34	8.40509890513	0	up
SNORA37	5.24526746652	0	up
SNORA38B	6.07382023329	0	up
SNORA43	6.50557340028	0	up
SNORA47	5.18784690944	0	up
SNORA48	9.69383539248	0	up
SNORA54	8.56121155955	0	up
SNORA57	6.96589969565	0	up
SNORA5C	6.58195375085	0	up
SNORA63	11.3828671569	4.60227929055691	up
SNORA67	5.38059093427	0	up
SNORA73A	7.42852767474	0.869435053318739	up
SNORA73B	7.0430819819	3.08561593294144	up
SNORA79	6.21819994369	0	up
SNORA7A	7.00820449669	0	up
SNORA7B	6.59544398459	0	up
SNORA80A	5.31686980506	0	up
SNORA84	4.95186750433	0	up
SNORD10	8.25257082639	5.57942777872086	up
SNORD118	5.34908214639	0	up
SNORD15B	7.75435307169	0	up
SNORD17	7.28854313266	2.54052132368088	up
SNORD3B-1	5.11186596387	1.86590448021889	up
SNORD8	6.11603199345	0	up
SNORD89	10.1521453835	0	up
SNORD94	6.86307118557	4.64419521391392	up
SNORD97	8.40765016585	0	up
SNRPGP4	5.89336221076	4.48344579339027	up
SNTB1	5.39059890555	4.55350150167942	up
SNX13	5.09212284984	4.57248902320862	up
SNX7	6.21218021004	3.44045954942703	up
SOS2	5.56955185108	5.45164862275124	up
SPARC	9.87921563717	8.67237961292267	up
SPATS2L	5.8940901706	5.87718307971954	up
SPTBN1	6.60392301269	6.30531847476959	up
SRGAP2	5.38266725275	3.86287128925323	up
SSBP2	5.06522762278	4.99506440758705	up
STON2	5.87921563717	5.23844216763973	up
SYNE1	7.31297368797	6.08514952659607	up
TAPBP	5.26716121802	4.78318586945534	up
TBL1XR1	6.06587384677	4.52219459414482	up
TCF12	5.03121873061	4.7931167781353	up
TCF4	6.09634619899	4.41446641087532	up
TEAD1	6.57091825533	6.51944994926453	up
TEF	5.53884852074	5.24746140837669	up
TEP1	5.20476675065	5.11558139324188	up
TGFB2	4.94860084749	4.56170552223921	up
TJP1	4.94157586182	4.74700233340263	up
TLE4	5.68257329735	5.16891643404961	up
TMEM106B	5.0232553523	4.18421044945717	up
TMEM123	5.10013667129	4.78204846382141	up
TMX4	5.41717741191	5.13177111744881	up
TNPO1	5.41751500289	5.0936453640461	up
TNRC18	5.37330019661	4.7175857424736	up
TRAM1	4.90303827011	4.81012445688248	up
TSPAN3	8.47362458306	8.05541825294495	up
TTC3	5.70404195482	5.1489143371582	up
TTC37	5.43195718769	5.14715826511383	up
TTN	12.526790194	9.71431529521942	up
TULP4	7.49681384064	3.53196629881859	up
TXNDC15	5.06350294231	4.99087578058243	up
U1	9.80862638068	6.82033720612526	up
U2SURP	5.58526303088	5.47944262623787	up
U91328.1	5.54163873444	5.12626796960831	up
UNC45B	7.3447397458	7.28248304128647	up
USP15	5.83718638516	5.80719196796417	up
USP9X	5.8747969659	5.73952436447144	up
UTRN	6.01591677211	4.17792022228241	up
VPS13A	4.96023367169	4.69134083390236	up
WDFY3	5.49249415168	3.77669060230255	up
XRN1	5.48864353985	4.31378570199013	up
YAP1	6.31686980506	5.72343054413795	up
YPEL2	4.9968406478	4.75440204143524	up
YTHDF3	5.32337006906	5.10421097278595	up
ZBTB18	5.72601374886	5.68341514468193	up
ZBTB20	6.66163560234	1.71396315097809	up
ZBTB44	5.59872249968	5.2951592206955	up
ZEB2	5.57984388621	4.15974336862564	up
ZNF280D	5.41210404468	5.16225770115852	up
ZNF460	5.20163386117	1.49193066358566	up
ZNF644	4.93262815702	4.22789511084557	up
ZNF680	4.95419631039	3.57866676151752	up
ZNF91	8.18264264444	4.07768672704697	up
