gene	expression	threshold	direction
PPP3CA	5.32192809489	4.7969982624054	up
PPP3R1	6.53262865752	5.49494999647141	up
PWAR5	5.06307144984	3.22772125899792	up
QKI	7.39051292593	7.27589082717896	up
RASSF8	4.84146999947	4.1109327673912	up
RMND5A	5.83187724119	5.76198548078537	up
RMRP	12.2036661195	3.3882247209549	up
RN7SK	15.0919105313	6.64969027042389	up
RN7SKP255	4.98913900737	0	up
RN7SL1	15.0457784286	6.40118461847305	up
RN7SL4P	7.24317398347	0	up
RNA5-8S5	11.9202933002	11.6865390539169	up
RNF150	4.57167680997	4.2573082447052	up
RNU1-1	9.88158815152	6.60139593482018	up
RNU1-2	8.97622041319	6.63169279694557	up
RNU1-27P	8.97622041319	6.63169279694557	up
RNU1-28P	9.88158815152	6.60139593482018	up
RNU1-3	9.88158815152	6.60139593482018	up
RNU1-4	8.97622041319	6.63169279694557	up
RNU12	5.04875931192	0.449063926935196	up
RNU2-2P	8.6372044819	5.96454779861961	up
RNU4-1	7.56201340683	0	up
RNU4-2	10.1163569584	8.83461579680443	up
RNU5B-1	5.42290574261	0	up
RNVU1-18	9.88158815152	6.60139593482018	up
RNVU1-7	11.6804078763	4.75260004401207	up
RNY1	11.5645972849	0	up
RTF1	5.05006629831	5.01533356308937	up
SAR1B	7.65549494602	7.34303629398346	up
SCARNA10	8.31288295528	0.981047917157412	up
SCARNA12	7.2789140195	3.2531111985445	up
SCARNA13	6.89348356291	2.80961666628718	up
SCARNA2	8.41802124128	2.06277185678482	up
SCARNA22	5.09212284984	0	up
SCARNA5	6.69278983497	0	up
SCARNA6	5.95977015521	2.05957412719727	up
SCARNA7	5.91743175539	1.93517938256264	up
SCARNA9	4.82119997806	2.003044500947	up
SCN4B	5.18189764311	4.74032586812973	up
SCRN3	4.64500988439	4.64102536439896	up
SGCB	6.22438762793	6.14833372831345	up
SGCD	5.65277328451	5.63362380862236	up
SHISA2	4.59215800213	3.72562874108553	up
SLC30A9	4.84297883179	4.7663437128067	up
SMG1P1	4.9406366072	4.6454704105854	up
SNHG22	4.7782085764	3.4015679359436	up
SNORA11	4.83440784181	0	up
SNORA12	4.91790907385	0	up
SNORA20	4.91886323727	0	up
SNORA34	8.69393990657	0	up
SNORA38B	4.59514556799	0	up
SNORA42	4.6998847287	0	up
SNORA43	7.06641214573	0	up
SNORA47	6.53449743374	0	up
SNORA48	8.54947665481	0	up
SNORA52	6.63386709184	0	up
SNORA54	8.46393301087	0	up
SNORA57	6.7784714342	0	up
SNORA63	10.9140561901	4.60227929055691	up
SNORA73A	6.92706680776	0.869435053318739	up
SNORA73B	6.4041197244	3.08561593294144	up
SNORA77	5.07467668629	0	up
SNORA79	5.92433746408	0	up
SNORA7A	5.63168636631	0	up
SNORA7B	5.39848719002	0	up
SNORD10	7.561402516	5.57942777872086	up
SNORD15B	7.29370154208	0	up
SNORD17	7.31233843932	2.54052132368088	up
SNORD89	8.62654864886	0	up
SNORD94	6.68467849988	4.64419521391392	up
SNORD97	8.12582671694	0	up
SNX13	5.11852584894	4.57248902320862	up
SOS2	5.8078700783	5.45164862275124	up
SPEG	8.33641729517	8.05495834350586	up
STAU2	6.20593983247	6.14463484287262	up
SVIL-AS1	5.47183776242	5.39756727218628	up
SYNJ2BP	4.88947354253	4.28654983639717	up
TBL1XR1	5.13586316537	4.52219459414482	up
TCP11L2	4.64846544303	4.5892017185688	up
TEAD1	6.69780161474	6.51944994926453	up
TMEM106B	4.55213110825	4.18421044945717	up
TPD52	4.61882595259	4.02927920222282	up
TPRN	5.20945336563	5.18318043649197	up
TRAK1	7.17042585027	7.11247724294662	up
TRIP11	4.48478262308	4.01958599686623	up
TTN	13.2025707696	9.71431529521942	up
TULP4	5.87405920314	3.53196629881859	up
U1	8.99825192786	6.82033720612526	up
UBR2	4.57954222494	4.44682168960571	up
VWA8	4.81403764754	4.60501980781555	up
WWP1	7.18249367495	6.89925074577332	up
ZBTB18	5.86269934098	5.68341514468193	up
ZBTB20	5.224966365	1.71396315097809	up
ZBTB44	6.02214584287	5.2951592206955	up
ZHX3	4.50334873517	4.46220082044601	up
ZNF652	4.56864019542	4.03793787956238	up
ZNF710	4.50525580093	3.89900875091553	up
ZNF91	5.87307493222	4.07768672704697	up
ZYG11B	6.54473265593	5.97621476650238	up
snoZ278	4.90207357931	0	up
