gene	expression	threshold	direction
CTD-2003C8.2	7.16691625157	7.06904911994934	up
CTD-2287O16.1	7.50517639017	6.91073793172836	up
CTD-2336O2.1	5.04919510562	4.81940406560898	up
CTNNA3	4.51916444981	3.35091355443001	up
CUL5	5.37851162325	4.92447051405907	up
DDX6	5.32409051604	5.08095419406891	up
DESI2	4.78659636189	4.13177341222763	up
DICER1	4.94204525992	4.93555518984795	up
DPYSL2	4.48478262308	4.37106892466545	up
EFCAB14	5.76394266045	5.34411782026291	up
ELK4	5.10517519227	3.77637529373169	up
EMCN	4.66845955692	4.05420508980751	up
ERBB2IP	5.4053116826	4.79889503121376	up
FAM198B	5.32300971061	2.77038784325123	up
FAM200B	5.49505552837	4.58487403392792	up
FAM210A	4.52732060788	4.50428575277328	up
FAM96A	6.53247281684	5.9119998216629	up
FEM1C	5.13422093976	4.80567792057991	up
FGL2	4.77925972037	2.67186963558197	up
FLJ41941	4.76234881564	4.05519524216652	up
FP236383.7	4.42088657498	0	up
FP236383.8	4.42088657498	0	up
FP671120.2	4.42088657498	0	up
FXN	4.44360665148	4.41447666287422	up
FXYD1	9.71819035588	9.71698462963104	up
GAPDHP1	4.84348142543	4.53087145090103	up
GBAS	8.6599245584	8.63801604509354	up
GCSH	6.64990281989	5.79221630096436	up
GLO1	6.5251292512	6.34494054317474	up
GNG10	4.91408609701	4.47358629107475	up
GNG12	4.63459326845	4.09718382358551	up
GOLGA7	5.27947129564	4.78560426831245	up
GPC4	4.88459792099	3.9790848493576	up
GSK3B	4.43762724832	4.31229814887047	up
GSTA4	5.0232553523	4.81954911351204	up
GTF2A2	6.73619895877	6.45229184627533	up
GUF1	4.81506301719	4.74718177318573	up
HIGD2A	8.4186959496	8.35660356283188	up
HIPK3	6.73389660525	5.96350193023682	up
HIST1H1E	4.97498811199	0.763647947460413	up
HIST1H4B	4.53543091487	0	up
HIST1H4C	4.47183776242	0.352239375934005	up
HIST1H4E	4.51096191928	0	up
HIST2H2AC	5.52010790164	1.23622037656605	up
HRSP12	4.78135971352	4.72800043225288	up
HSBP1	6.28095631383	6.11715972423553	up
IBTK	4.74953426767	4.691286444664	up
IER3IP1	4.51222688651	4.17372292280197	up
IGF1	5.77294133783	4.24402509629726	up
IL6ST	6.24906603386	6.14383506774902	up
IMMP1L	5.55458885168	5.51538959145546	up
ISCA1	6.4215599449	5.97077649831772	up
KAT2B	5.91767043436	5.33230841159821	up
KCTD12	5.09761079663	4.31032231450081	up
KIAA1109	5.32337006906	4.94482097029686	up
KIAA2018	4.57591736112	4.22959071397781	up
KLHL24	6.21003812347	6.06727540493011	up
KLHL31	7.93810932622	7.11653172969818	up
LAMA4	4.5077946402	4.27459293603897	up
LAMTOR3	4.90833256978	4.59428915381432	up
LANCL1	4.83440784181	4.68205526471138	up
LINC00116	9.29071006872	9.21254712343216	up
LINC00844	6.67228389435	6.50916284322739	up
LINC00998	7.19564287959	6.39407974481583	up
LNPEP	4.88606233835	3.67633613944054	up
LPP	4.94626298433	4.39628863334656	up
LSM3	4.35684807924	3.95133513212204	up
LUM	7.41049375191	7.38632136583328	up
LYPLA1	5.91910167956	5.41964679956436	up
LYRM1	5.26940724085	5.26039212942123	up
LYRM5	6.412612185	6.01709926128387	up
LYRM7	4.82781902462	4.10643073916435	up
MARCKS	4.74416109557	3.4246444106102	up
MBNL2	5.86468140557	5.70819526910782	up
MCU	6.31306441495	6.14552241563797	up
MCUR1	4.68594014845	4.30803900957108	up
MDFIC	4.55458885168	4.40276831388474	up
MED13	5.19061486021	4.50643843412399	up
METTL21EP	5.0596148563	2.31783694028854	up
METTL5	6.30451104181	6.20418572425842	up
MIR675	8.83042013333	0	up
MPC1	7.84134419218	7.64580899477005	up
MPC2	7.15754905011	7.13999158143997	up
MRPL13	4.89190518821	4.83579835295677	up
MRPL30	5.02147972741	4.79813948273659	up
MRPS30	5.53915881111	5.34817355871201	up
MS4A6A	5.15906400881	4.55595400929451	up
MSRB3	6.10977842908	5.72725611925125	up
MTND4P12	4.99231525186	2.29550690948963	up
MYL5	6.45384677375	5.33155757188797	up
Metazoa_SRP	17.367848805	8.13066589832306	up
NDFIP1	5.08703845677	4.94992372393608	up
NDUFA4	9.50444163332	9.16434615850449	up
NDUFAF4	5.95210055417	5.92797917127609	up
NDUFB3	8.48928602263	8.41084963083267	up
NDUFB4	8.88456739648	8.67847746610641	up
NDUFB5	7.9621441046	7.51909983158112	up
NDUFC2	8.63847211667	8.09976446628571	up
NDUFV2	8.82826344847	8.6984127163887	up
NEDD1	4.93262815702	4.42565840482712	up
NFIA	5.24184018356	3.34056562185287	up
NFIB	5.6550655512	3.88137751817703	up
NGFRAP1	4.53543091487	4.43865406513214	up
NME7	4.46532151358	3.66806855797768	up
NNT-AS1	5.03210084317	4.88024941086769	up
NPY6R	5.09043004232	4.49000719189644	up
NR1D2	5.44824022522	5.28267392516136	up
NR3C1	5.67891698668	5.30006957054138	up
NREP	8.18844048898	7.51208108663559	up
NT5C1A	5.11686375769	5.11326679587364	up
NUDT3	5.38887833881	5.36391022801399	up
OGN	5.0058490757	2.34853672981262	up
OIP5-AS1	6.41531924814	5.60412484407425	up
OPA1	5.67891698668	5.66659653186798	up
OST4	8.14343423678	7.95421230792999	up
OTUD6B-AS1	4.95000174908	4.46517983078957	up
OXR1	5.26153081524	5.11834931373596	up
P2RY1	4.58436125252	2.21410320699215	up
PCMTD1	7.04198762165	6.18739449977875	up
PCNX	4.42492208821	4.13588666915894	up
PCYOX1	5.62410089463	5.41402366757393	up
PDP1	5.5505928897	4.69187948107719	up
PHACTR2	4.80167602925	2.96406069397926	up
PHC3	4.97865326491	3.43647000193596	up
PHF10	5.84523912564	5.7492424249649	up
PHTF2	6.28928117848	6.26733416318893	up
PIGP	5.3476656563	5.32613617181778	up
PLN	9.73377800227	9.51351451873779	up
POLR2K	5.44559429134	4.95699393749237	up
PPA2	5.90352037372	5.65441000461578	up
PPP1CB	8.52657748488	8.02090805768967	up
PPP2R3A	7.52685131157	7.23670941591263	up
PPP2R5C	6.11207455131	5.6438159942627	up
PPP2R5E	4.47313748777	4.11165514588356	up
PPP3CA	5.74953426767	4.7969982624054	up
PRKAA2	6.08023127202	5.48974043130875	up
PRKG1	5.13339912542	4.6554933488369	up
PTPN4	4.6322682155	3.11448673903942	up
PTRHD1	5.37989816352	5.21827855706215	up
PWAR5	4.5216789516	3.22772125899792	up
PYGO1	4.46793154603	4.15371137857437	up
RAB4A	5.34943605171	5.33594036102295	up
RAB6A	6.32264926213	5.98192578554153	up
RALGAPA1	4.64096791045	4.54615321755409	up
RAP2A	4.75274859141	3.32563045620918	up
RB1	4.91121220156	4.6985756456852	up
RGS5	6.99763113471	6.79327791929245	up
RHOQ	7.68313498513	7.27724146842957	up
RHOT1	5.11852584894	5.01726222038269	up
RMRP	11.7992694776	3.3882247209549	up
RN7SK	14.4621744082	6.64969027042389	up
RN7SKP176	4.57893871309	0.106960088014603	up
RN7SKP203	4.37155886261	0	up
RN7SKP255	5.84448608776	0	up
RN7SL1	15.6380415853	6.40118461847305	up
RN7SL128P	4.68873986801	0	up
RN7SL4P	7.44310931334	0	up
RN7SL5P	5.58165253046	0	up
RN7SL674P	4.59574233947	0	up
RNA5-8S5	12.0920303258	11.6865390539169	up
RNA5S9	4.68032435684	0	up
RNF11	6.9606970393	6.88730537891388	up
RNF141	5.09043004232	5.02133390307426	up
RNF144B	5.63023071586	5.55873629450798	up
RNF150	4.64961545906	4.2573082447052	up
RNU1-1	11.0059122175	6.60139593482018	up
RNU1-2	8.38870616923	6.63169279694557	up
RNU1-27P	8.38870616923	6.63169279694557	up
RNU1-28P	11.0059122175	6.60139593482018	up
RNU1-3	11.0059122175	6.60139593482018	up
RNU1-4	8.38870616923	6.63169279694557	up
RNU2-2P	7.7152069939	5.96454779861961	up
RNU4-1	7.27127625918	0	up
RNU4-2	9.50251360053	8.83461579680443	up
RNU5A-1	4.96670731415	0	up
RNU5D-1	4.56681515401	0	up
RNVU1-18	11.0059122175	6.60139593482018	up
RNY1	10.5696942453	0	up
ROCK2	5.57198012019	5.30409678816795	up
SACS	4.45877569908	3.75204181671143	up
SCARNA10	8.64280985653	0.981047917157412	up
SCARNA12	6.74577514949	3.2531111985445	up
SCARNA13	6.53449743374	2.80961666628718	up
SCARNA2	7.48502423332	2.06277185678482	up
SCARNA5	5.91695427895	0	up
SCARNA6	4.72846476509	2.05957412719727	up
SCARNA7	8.54808978131	1.93517938256264	up
SCARNA9	5.76765479824	2.003044500947	up
SCOC	5.39369076419	4.86216026544571	up
SCRN3	4.73118324157	4.64102536439896	up
SDHAF3	4.4841381312	4.0656473338604	up
SEMA3C	5.26190685983	4.51832592487335	up
SEPP1	7.21159631997	7.09765082597733	up
SESN3	4.83945576522	3.02902001142502	up
SF3B6	6.1815001517	6.16488486528397	up
SGCB	6.28281043957	6.14833372831345	up
SGCD	5.7949356628	5.63362380862236	up
SH3BGRL	4.65076455912	4.33235678076744	up
SHOC2	4.89772447022	4.69166421890259	up
SKIL	4.61058195849	4.54744699597359	up
SLC12A2	4.46727948046	4.05194117128849	up
SLC25A46	5.89214812751	5.88406008481979	up
SLC30A9	5.27835652801	4.7663437128067	up
SLC35F5	4.90929308582	4.81589412689209	up
SMIM10L1	4.60050764535	4.46366462111473	up
SNHG22	5.0478873294	3.4015679359436	up
SNHG25	7.24384042129	2.83161424100399	up
SNORA10	5.06953032516	0	up
SNORA34	6.45071638872	0	up
SNORA38B	4.50080205306	0	up
SNORA43	5.53729606709	0	up
SNORA48	8.20711196121	0	up
SNORA54	7.69306872441	0	up
SNORA63	10.5304356004	4.60227929055691	up
SNORA71A	4.79441586635	0	up
SNORA73A	7.60436789989	0.869435053318739	up
SNORA73B	7.00820449669	3.08561593294144	up
SNORA79	5.49601487344	0	up
SNORA7A	4.70929063572	0	up
SNORA7B	5.07980475464	0	up
SNORD10	8.29613616088	5.57942777872086	up
SNORD13	11.216351791	0	up
SNORD15B	7.30241045043	0	up
SNORD17	7.19593810043	2.54052132368088	up
SNORD46	5.34518344719	0	up
SNORD8	7.67228389435	0	up
SNORD89	9.1319598229	0	up
SNORD9	6.32732808263	0	up
SNORD94	5.57712666131	4.64419521391392	up
SNORD97	8.39081383219	0	up
SNTB1	4.70431867776	4.55350150167942	up
SNX13	4.88849973551	4.57248902320862	up
SNX3	7.85118684291	7.72948944568634	up
SOS2	5.92979099772	5.45164862275124	up
SPX	5.72082566609	4.14751008152962	up
STAU2	6.32102612859	6.14463484287262	up
STT3B	5.83693401132	5.69580155611038	up
STYX	4.45549162063	3.58364528417587	up
SUMO2	7.36141746679	7.15211355686188	up
SYNJ2BP	4.60466441516	4.28654983639717	up
TAOK1	4.40326772234	3.69294235110283	up
TBL1XR1	5.40360858354	4.52219459414482	up
TCAIM	5.07510472221	4.57900258898735	up
TCEAL8	4.40258575823	4.10251170396805	up
TCF12	4.84799690655	4.7931167781353	up
TCF4	4.972692654	4.41446641087532	up
TDRD3	4.66448284036	4.10435158014297	up
TEAD1	6.63705953841	6.51944994926453	up
TFDP2	4.73768676141	4.63681834936142	up
TMED7	4.91360751182	4.74752488732338	up
TMEM106B	4.95977015521	4.18421044945717	up
TMEM123	5.41953889151	4.78204846382141	up
TMEM47	5.43662826729	4.78730371594429	up
TMEM56	4.38818953716	3.45224186778069	up
TMLHE	4.65649637055	4.53094926476479	up
TPT1P6	4.53915881111	1.00159056484699	up
TPT1P9	5.1106138055	4.10850375890732	up
TRAM1	5.45811948117	4.81012445688248	up
TROVE2	4.33485426933	3.76400622725487	up
TTC3	5.44989147301	5.1489143371582	up
TTC37	5.39471991299	5.14715826511383	up
TTN	12.1896392694	9.71431529521942	up
TULP4	5.92599941856	3.53196629881859	up
U1	8.54535064482	6.82033720612526	up
UBL3	4.82119997806	4.58149981498718	up
UQCR11	9.05912810795	9.01609164476395	up
UQCRQ	9.76430766868	9.69733667373657	up
USMG5	9.58989453981	9.29321694374084	up
UTRN	4.51285895445	4.17792022228241	up
WDFY3	4.34198574723	3.77669060230255	up
WIBG	5.2230363379	4.68897327780724	up
WWTR1	4.46532151358	4.35288500785828	up
ZBED5-AS1	4.52544250602	4.43525156378746	up
ZBTB20	4.97177344719	1.71396315097809	up
ZBTB44	6.36614733152	5.2951592206955	up
ZEB2	4.55274593675	4.15974336862564	up
ZHX1	4.71149490665	4.09663391113281	up
ZNF25	4.63865311647	4.27513924241066	up
ZNF252P	4.36946648365	4.13778868317604	up
ZNF271P	4.41548827105	3.67486122250557	up
ZNF644	4.46662712004	4.22789511084557	up
ZNF652	4.54596836911	4.03793787956238	up
ZNF808	4.64846544303	2.6803475022316	up
ZNF91	7.25701061821	4.07768672704697	up
ZYG11B	6.27724089833	5.97621476650238	up
snoZ278	4.36946648365	0	up
