gene	expression	threshold	direction
RNF150	5.13051908303	4.2573082447052	up
RNU1-1	9.53196621836	6.60139593482018	up
RNU1-28P	9.53196621836	6.60139593482018	up
RNU1-3	9.53196621836	6.60139593482018	up
RNVU1-18	9.53196621836	6.60139593482018	up
RNY1	10.1273753378	0	up
ROCK2	5.92576211367	5.30409678816795	up
RTF1	5.34234139743	5.01533356308937	up
SAMD4A	6.43162295971	6.34690064191818	up
SATB1	6.28725064325	5.76368403434753	up
SCAF11	5.68481873755	5.66702914237976	up
SCAF8	5.33019983285	4.3074224293232	up
SCARNA10	7.33878094389	0.981047917157412	up
SCARNA12	6.05831649559	3.2531111985445	up
SCARNA13	5.64125699873	2.80961666628718	up
SCARNA2	7.12453492853	2.06277185678482	up
SCARNA7	6.14526985665	1.93517938256264	up
SCP2	6.53387477726	6.41757208108902	up
SEC14L1	6.39231742278	6.33700394630432	up
SEC23A	5.63168636631	5.51715189218521	up
SEMA3C	5.13175409098	4.51832592487335	up
SENP2	5.11186596387	4.91193544864655	up
SENP6	5.56590176681	5.41134959459305	up
SETD3	6.85711014051	6.8565199971199	up
SETD7	7.0071955014	6.49744987487793	up
SGCB	6.7994759108	6.14833372831345	up
SGCD	5.95093492831	5.63362380862236	up
SHOC2	5.01747656302	4.69166421890259	up
SIX1	6.77676200179	6.61753278970718	up
SKIL	5.46107011403	4.54744699597359	up
SLAIN2	7.41515020543	6.85793423652649	up
SLC12A2	5.08873524619	4.05194117128849	up
SLC16A1	5.92647391126	5.89532500505447	up
SLC30A9	5.22689381357	4.7663437128067	up
SLMAP	7.05539090473	6.26509118080139	up
SMAD2	5.56894414465	5.43435388803482	up
SMG1P1	5.7161678298	4.6454704105854	up
SMG1P3	5.04045412135	4.89180597662926	up
SNHG22	5.11561593143	3.4015679359436	up
SNORA34	6.42088657498	0	up
SNORA43	5.22419466397	0	up
SNORA47	5.71561885907	0	up
SNORA48	6.59499633654	0	up
SNORA54	5.03869955131	0	up
SNORA63	8.87008725155	4.60227929055691	up
SNORA73A	5.7679195858	0.869435053318739	up
SNORD17	4.97682185236	2.54052132368088	up
SNORD89	8.31524015251	0	up
SNX13	5.53543091487	4.57248902320862	up
SOS2	6.15684152459	5.45164862275124	up
SOX6	5.09887428674	4.24104590713978	up
SPEG	8.28923506168	8.05495834350586	up
STAU2	6.45598470923	6.14463484287262	up
STT3B	5.85698568978	5.69580155611038	up
SVIL-AS1	5.83819543926	5.39756727218628	up
SYNJ2BP	5.00450139223	4.28654983639717	up
SYNPO	10.110574658	10.0379577875137	up
TBL1XR1	5.76500424625	4.52219459414482	up
TCAIM	5.09043004232	4.57900258898735	up
TCF12	5.00090140274	4.7931167781353	up
TCF4	5.11186596387	4.41446641087532	up
TCP11L2	5.464668267	4.5892017185688	up
TEAD1	6.90219420094	6.51944994926453	up
TFDP2	5.59424994766	4.63681834936142	up
TLE4	5.46008724012	5.16891643404961	up
TMEM106B	5.32409051604	4.18421044945717	up
TMEM110	5.52010790164	5.11648336052895	up
TMEM123	5.0241423459	4.78204846382141	up
TMEM245	5.55151601763	5.48884990811348	up
TMX4	5.26040209303	5.13177111744881	up
TNKS2	5.69237139971	5.3288212120533	up
TNPO1	5.47443604325	5.0936453640461	up
TNRC18	5.19967234484	4.7175857424736	up
TOB1	8.14572839692	7.8543267250061	up
TOR1AIP1	6.01435529298	5.77634429931641	up
TRAK1	7.4436895245	7.11247724294662	up
TRIP12	6.87614855186	6.81937891244888	up
TSPYL1	7.55251540677	7.29532617330551	up
TTC3	5.43061981096	5.1489143371582	up
TTC37	5.41481206057	5.14715826511383	up
TTN	13.7034872682	9.71431529521942	up
TULP4	6.00517539133	3.53196629881859	up
UBAP2	5.24184018356	5.21371155977249	up
UBE2G1	7.8839262326	7.61844509840012	up
UBE3A	6.90267658665	6.59694677591324	up
UBE3B	5.06781078379	4.91796785593033	up
UBE3C	5.75087443966	5.71351885795593	up
UBR2	5.09929520434	4.44682168960571	up
UBR3	7.61485705038	7.08576726913452	up
USP13	7.76745617567	7.44537502527237	up
USP15	5.81429405828	5.80719196796417	up
USP25	7.31931083752	6.96215379238129	up
USP9X	6.52324829261	5.73952436447144	up
VAPB	6.00764403088	5.56494700908661	up
VPS13A	5.02369891727	4.69134083390236	up
VPS13C	4.9855004303	4.95298579335213	up
VWA8	5.51032901949	4.60501980781555	up
WDR26	6.12660123516	5.99710202217102	up
WNK1	7.50469983378	7.01071786880493	up
WNK2	6.64875303299	6.02398955821991	up
WWP1	7.00921278681	6.89925074577332	up
XRN1	5.12184429788	4.31378570199013	up
YAP1	5.98299357469	5.72343054413795	up
YPEL2	5.08661394741	4.75440204143524	up
YTHDF3	5.45252954468	5.10421097278595	up
YWHAG	7.95093492831	7.88733565807343	up
ZBTB18	6.25436728144	5.68341514468193	up
ZBTB20	5.94953493302	1.71396315097809	up
ZBTB4	5.25663329506	5.04774805903435	up
ZBTB44	6.44393811501	5.2951592206955	up
ZFP91	6.01100356443	5.86932098865509	up
ZFX	5.35755200462	4.44383299350739	up
ZFYVE9	4.99276843077	4.79755088686943	up
ZNF106	9.49876944233	8.76894497871399	up
ZNF664	5.31976242767	5.23836040496826	up
ZNF770	5.12680770314	4.94227066636086	up
ZNF91	6.99921081034	4.07768672704697	up
ZYG11B	6.88691589585	5.97621476650238	up
pk	8.35724407952	7.9328516125679	up
