gene	expression	threshold	direction
SNORA5C	6.53527537662	0	up
SNORA63	10.8070248034	4.60227929055691	up
SNORA71D	4.84398384405	0	up
SNORA73A	6.92777796208	0.869435053318739	up
SNORA73B	5.60021027442	3.08561593294144	up
SNORA79	5.17112674665	0	up
SNORA7A	5.42794133251	0	up
SNORA7B	5.173926932	0	up
SNORD10	7.71527564626	5.57942777872086	up
SNORD15B	5.91838623445	0	up
SNORD17	5.85249829879	2.54052132368088	up
SNORD3B-2	4.58375975364	1.46266132593155	up
SNORD8	5.55028504909	0	up
SNORD89	9.40358728208	0	up
SNORD94	6.40548188198	4.64419521391392	up
SNORD97	7.57954222494	0	up
SNX13	4.88508622529	4.57248902320862	up
SPARC	9.31469652566	8.67237961292267	up
SPTBN1	6.55397480824	6.30531847476959	up
SYNJ2BP	4.79649392943	4.28654983639717	up
TAPBP	4.82017896242	4.78318586945534	up
TBL1XR1	5.39197388306	4.52219459414482	up
TCF4	5.54781995658	4.41446641087532	up
TCP11L2	4.76659516173	4.5892017185688	up
TJP1	5.00315244867	4.74700233340263	up
TNRC18	4.92837032302	4.7175857424736	up
TRAK1	7.24403077556	7.11247724294662	up
TRAM1	4.83995958749	4.81012445688248	up
TTN	13.0183305998	9.71431529521942	up
TULP4	5.61911951145	3.53196629881859	up
U1	7.16581146921	6.82033720612526	up
U91328.1	5.54874485994	5.12626796960831	up
UTRN	4.82017896242	4.17792022228241	up
ZBTB20	5.41818994795	1.71396315097809	up
ZBTB44	5.67638025547	5.2951592206955	up
ZEB2	4.86542397831	4.15974336862564	up
ZNF106	8.80706506581	8.76894497871399	up
ZNF710	4.73063995592	3.89900875091553	up
ZNF808	4.58436125252	2.6803475022316	up
ZNF91	6.93109205503	4.07768672704697	up
ZYG11B	6.18447867119	5.97621476650238	up
