gene	expression	threshold	direction
MPG	3.78868571061	3.78979331254959	down
MRFAP1	6.38853397909	6.4520211815834	down
MRPL20	5.50811168119	5.90636897087097	down
MRPL32	3.88557436437	3.93216788768768	down
MRPL33	6.85374619701	6.98584306240082	down
MT-ATP6	12.9212477485	14.3011739253998	down
MT-ATP8	11.8460740674	14.7105716466904	down
MT-CO2	13.2369066282	13.6593023538589	down
MT-CYB	13.024443661	13.363657951355	down
MT-ND1	12.3433439701	13.1162256002426	down
MT-ND2	11.9805965967	13.1055195331573	down
MT-ND3	12.8780758262	12.9562729597092	down
MT-ND4	12.9069018666	13.7378146648407	down
MT-ND4L	12.8238369153	13.0304819345474	down
MT-RNR1	6.72832870671	9.75198471546173	down
MT-RNR2	6.26209484537	11.9540433883667	down
MTATP6P1	9.5337969263	11.2067506313324	down
MTCP1	1.23266075679	2.58595159649849	down
NACA	7.44906608536	7.47406876087189	down
NARF	4.12267271882	4.18123590946198	down
NDUFAF2	3.77188557852	4.24190670251846	down
NDUFB9	7.83111719462	8.0868114233017	down
NDUFS5	6.98390566263	7.74846255779266	down
NFIL3	1.81147103053	1.91451686620712	down
NPIPA1	4.07809742303	4.25004506111145	down
NPIPA5	5.18586654531	5.25465369224548	down
NUDT2	1.8196681835	2.00879934430122	down
PDAP1	5.76394266045	6.1835116147995	down
PDCD5	5.01301553584	5.5819456577301	down
PFDN2	4.3476656563	4.95587128400803	down
PI4KAP2	1.7949356628	1.82340186834335	down
PKDCC	5.2735158897	5.32531541585922	down
PNN	2.65535182861	3.3525927066803	down
POLR2J	5.03254169727	5.45097988843918	down
POMT1	3.25247621414	3.36628800630569	down
PRR34-AS1	3.22958792274	3.60167413949966	down
PSMC1P5	2.93168305706	3.78209692239761	down
RAPGEFL1	1.23266075679	1.34015020728111	down
RASSF1	2.56071495447	2.61517384648323	down
RHBDF1	2.71369581484	2.74183619022369	down
RHOT2	3.96809075205	4.22767472267151	down
RNA5SP216	0	1.29469537734985	down
RRP12	2.45680614923	2.64551305770874	down
SARNP	4.18348651446	4.54013985395432	down
SELK	5.264536431	5.32591772079468	down
SFPQ	4.97819562968	5.06192123889923	down
SHFM1	3.2779847473	5.57123708724976	down
SLC22A5	1.78659636189	1.94596272706985	down
SLC2A8	2.75274859141	2.83554524183273	down
SLCO4A1	1.07038932789	1.40261840820312	down
SNAPC5	3.34624777408	3.53805857896805	down
SNHG6	5.47994190148	6.25404191017151	down
SNN	3.19219416528	3.57621598243713	down
SNRNP70	5.65963918702	5.7696025967598	down
SNRPE	3.88655014732	4.04843777418137	down
SNRPEP4	0.871843648509	1.49308085441589	down
SNRPF	2.20789285164	2.34266364574432	down
SPCS2P4	0.565597175854	1.55860850214958	down
SRP19	2.43562859405	3.91175419092178	down
SRSF11	4.67525138605	4.791339635849	down
SRSF5	5.85847839042	6.20713806152344	down
SSSCA1	4.00539998774	4.21805787086487	down
STRADA	2.18269229752	2.19565254449844	down
STX4	3.80632405739	3.80683356523514	down
TCEAL3	1.5993177937	1.8787813782692	down
TCEAL4	3.93922657773	4.13967382907867	down
TIMM44	4.68706068834	4.80256152153015	down
TMEM18	2.48284828307	2.58819654583931	down
TMEM265	0.378511623254	0.927516639232635	down
TOMM7	7.35049724708	7.99256181716919	down
TRIM52-AS1	3.99548451888	4.20604825019836	down
TSR2	3.68818035859	3.78873091936111	down
TTN-AS1	6.51554215808	9.88646411895752	down
TXNDC11	3.07382023329	3.22514915466309	down
U2AF1	2.40326772234	3.34787273406982	down
UBL5	6.80387279762	6.91627645492554	down
UBL7	4.40667271576	4.62845987081528	down
UBXN1	5.30524096595	5.4421865940094	down
UPP1	1.72246602447	1.78958508372307	down
UQCRHL	0.815575428863	1.18806540966034	down
XXbac-B461K10.4	0.411426245726	0.493330076336861	down
ZMAT2	4.60999129521	4.88675343990326	down
ZRSR2	1.81147103053	1.9229719042778	down
